job_id,@model,@weather,@type,@north,@ch,@floor,@wwr_KL_B,@ach,@tmin,@tmax,@fabric,@glazing,BD1_HA26c_occ,BD1_TM52_C1,BD1_HA26p_occ,@job_s,@wwr_KL,@wwr_B
EP_CP_P1201_000000934,CP_P1201,GTW_DSY1,1B2P,135.0,2.5,Top_Floor,70_50,4,22,24,v1,v1,2018.0,0.382,0.23,00934,70,50
EP_CP_P1201_000000935,CP_P1201,GTW_DSY1,1B2P,135.0,2.5,Top_Floor,70_50,8,22,24,v1,v1,1577.0,0.257,0.18,00935,70,50
EP_CP_P1201_000000936,CP_P1201,GTW_DSY1,1B2P,135.0,2.5,Top_Floor,70_40,1,22,24,v1,v1,3169.5,0.663,0.362,00936,70,40
EP_CP_P1201_000000937,CP_P1201,GTW_DSY1,1B2P,135.0,2.5,Top_Floor,70_40,2,22,24,v1,v1,2601.25,0.566,0.297,00937,70,40
EP_CP_P1201_000000938,CP_P1201,GTW_DSY1,1B2P,135.0,2.5,Top_Floor,70_40,4,22,24,v1,v1,1844.5,0.337,0.211,00938,70,40
EP_CP_P1201_000000939,CP_P1201,GTW_DSY1,1B2P,135.0,2.5,Top_Floor,70_40,8,22,24,v1,v1,1417.0,0.207,0.162,00939,70,40
EP_CP_P1201_000000940,CP_P1201,GTW_DSY1,1B2P,135.0,2.5,Top_Floor,60_60,1,22,24,v1,v1,3267.0,0.609,0.373,00940,60,60
EP_CP_P1201_000000941,CP_P1201,GTW_DSY1,1B2P,135.0,2.5,Top_Floor,60_60,2,22,24,v1,v1,2778.25,0.597,0.317,00941,60,60
EP_CP_P1201_000000942,CP_P1201,GTW_DSY1,1B2P,135.0,2.5,Top_Floor,60_60,4,22,24,v1,v1,2136.75,0.421,0.244,00942,60,60
EP_CP_P1201_000000943,CP_P1201,GTW_DSY1,1B2P,135.0,2.5,Top_Floor,60_60,8,22,24,v1,v1,1703.0,0.297,0.194,00943,60,60
EP_CP_P1201_000000944,CP_P1201,GTW_DSY1,1B2P,135.0,2.5,Top_Floor,60_50,1,22,24,v1,v1,3224.5,0.638,0.368,00944,60,50
EP_CP_P1201_000000945,CP_P1201,GTW_DSY1,1B2P,135.0,2.5,Top_Floor,60_50,2,22,24,v1,v1,2697.25,0.589,0.308,00945,60,50
EP_CP_P1201_000000946,CP_P1201,GTW_DSY1,1B2P,135.0,2.5,Top_Floor,60_50,4,22,24,v1,v1,2010.75,0.381,0.23,00946,60,50
EP_CP_P1201_000000947,CP_P1201,GTW_DSY1,1B2P,135.0,2.5,Top_Floor,60_50,8,22,24,v1,v1,1567.25,0.255,0.179,00947,60,50
EP_CP_P1201_000000948,CP_P1201,GTW_DSY1,1B2P,135.0,2.5,Top_Floor,60_40,1,22,24,v1,v1,3162.25,0.663,0.361,00948,60,40
EP_CP_P1201_000000949,CP_P1201,GTW_DSY1,1B2P,135.0,2.5,Top_Floor,60_40,2,22,24,v1,v1,2593.25,0.561,0.296,00949,60,40
EP_CP_P1201_000000950,CP_P1201,GTW_DSY1,1B2P,135.0,2.5,Top_Floor,60_40,4,22,24,v1,v1,1839.0,0.335,0.21,00950,60,40
EP_CP_P1201_000000951,CP_P1201,GTW_DSY1,1B2P,135.0,2.5,Top_Floor,60_40,8,22,24,v1,v1,1411.5,0.206,0.161,00951,60,40
EP_CP_P1201_000000952,CP_P1201,GTW_DSY1,1B2P,135.0,2.5,Top_Floor,50_50,1,22,24,v1,v1,3220.5,0.64,0.368,00952,50,50
EP_CP_P1201_000000953,CP_P1201,GTW_DSY1,1B2P,135.0,2.5,Top_Floor,50_50,2,22,24,v1,v1,2690.5,0.587,0.307,00953,50,50
EP_CP_P1201_000000954,CP_P1201,GTW_DSY1,1B2P,135.0,2.5,Top_Floor,50_50,4,22,24,v1,v1,2004.0,0.379,0.229,00954,50,50
EP_CP_P1201_000000955,CP_P1201,GTW_DSY1,1B2P,135.0,2.5,Top_Floor,50_50,8,22,24,v1,v1,1561.75,0.254,0.178,00955,50,50
EP_CP_P1201_000000956,CP_P1201,GTW_DSY1,1B2P,135.0,2.5,Top_Floor,50_40,1,22,24,v1,v1,3154.0,0.663,0.36,00956,50,40
EP_CP_P1201_000000957,CP_P1201,GTW_DSY1,1B2P,135.0,2.5,Top_Floor,50_40,2,22,24,v1,v1,2587.0,0.559,0.295,00957,50,40
EP_CP_P1201_000000958,CP_P1201,GTW_DSY1,1B2P,135.0,2.5,Top_Floor,50_40,4,22,24,v1,v1,1828.75,0.333,0.209,00958,50,40
EP_CP_P1201_000000959,CP_P1201,GTW_DSY1,1B2P,135.0,2.5,Top_Floor,50_40,8,22,24,v1,v1,1405.0,0.205,0.16,00959,50,40
EP_CP_P1201_000000960,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,90_90,1,22,24,v1,v1,3254.75,0.637,0.372,00960,90,90
EP_CP_P1201_000000961,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,90_90,2,22,24,v1,v1,2604.75,0.498,0.297,00961,90,90
EP_CP_P1201_000000962,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,90_90,4,22,24,v1,v1,1796.25,0.341,0.205,00962,90,90
EP_CP_P1201_000000963,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,90_90,8,22,24,v1,v1,1389.75,0.247,0.159,00963,90,90
EP_CP_P1201_000000964,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,90_80,1,22,24,v1,v1,3224.25,0.655,0.368,00964,90,80
EP_CP_P1201_000000965,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,90_80,2,22,24,v1,v1,2518.75,0.485,0.288,00965,90,80
EP_CP_P1201_000000966,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,90_80,4,22,24,v1,v1,1689.75,0.315,0.193,00966,90,80
EP_CP_P1201_000000967,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,90_80,8,22,24,v1,v1,1288.25,0.219,0.147,00967,90,80
EP_CP_P1201_000000968,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,90_70,1,22,24,v1,v1,3171.5,0.67,0.362,00968,90,70
EP_CP_P1201_000000969,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,90_70,2,22,24,v1,v1,2420.0,0.46,0.276,00969,90,70
EP_CP_P1201_000000970,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,90_70,4,22,24,v1,v1,1569.5,0.282,0.179,00970,90,70
EP_CP_P1201_000000971,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,90_70,8,22,24,v1,v1,1177.75,0.188,0.134,00971,90,70
EP_CP_P1201_000000972,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,90_60,1,22,24,v1,v1,3099.0,0.671,0.354,00972,90,60
EP_CP_P1201_000000973,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,90_60,2,22,24,v1,v1,2269.75,0.42,0.259,00973,90,60
EP_CP_P1201_000000974,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,90_60,4,22,24,v1,v1,1428.75,0.239,0.163,00974,90,60
EP_CP_P1201_000000975,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,90_60,8,22,24,v1,v1,1041.5,0.147,0.119,00975,90,60
EP_CP_P1201_000000976,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,90_50,1,22,24,v1,v1,3006.5,0.653,0.343,00976,90,50
EP_CP_P1201_000000977,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,90_50,2,22,24,v1,v1,2092.5,0.365,0.239,00977,90,50
EP_CP_P1201_000000978,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,90_50,4,22,24,v1,v1,1267.0,0.196,0.145,00978,90,50
EP_CP_P1201_000000979,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,90_50,8,22,24,v1,v1,885.5,0.103,0.101,00979,90,50
EP_CP_P1201_000000980,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,90_40,1,22,24,v1,v1,2875.25,0.593,0.328,00980,90,40
EP_CP_P1201_000000981,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,90_40,2,22,24,v1,v1,1858.25,0.286,0.212,00981,90,40
EP_CP_P1201_000000982,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,90_40,4,22,24,v1,v1,1076.25,0.136,0.123,00982,90,40
EP_CP_P1201_000000983,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,90_40,8,22,24,v1,v1,710.5,0.058,0.081,00983,90,40
EP_CP_P1201_000000984,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,80_80,1,22,24,v1,v1,3218.0,0.654,0.367,00984,80,80
EP_CP_P1201_000000985,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,80_80,2,22,24,v1,v1,2510.25,0.482,0.287,00985,80,80
EP_CP_P1201_000000986,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,80_80,4,22,24,v1,v1,1680.5,0.313,0.192,00986,80,80
EP_CP_P1201_000000987,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,80_80,8,22,24,v1,v1,1283.5,0.219,0.147,00987,80,80
EP_CP_P1201_000000988,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,80_70,1,22,24,v1,v1,3161.75,0.667,0.361,00988,80,70
EP_CP_P1201_000000989,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,80_70,2,22,24,v1,v1,2407.75,0.457,0.275,00989,80,70
EP_CP_P1201_000000990,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,80_70,4,22,24,v1,v1,1562.75,0.28,0.178,00990,80,70
EP_CP_P1201_000000991,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,80_70,8,22,24,v1,v1,1171.0,0.188,0.134,00991,80,70
EP_CP_P1201_000000992,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,80_60,1,22,24,v1,v1,3087.0,0.668,0.352,00992,80,60
EP_CP_P1201_000000993,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,80_60,2,22,24,v1,v1,2257.0,0.416,0.258,00993,80,60
EP_CP_P1201_000000994,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,80_60,4,22,24,v1,v1,1420.75,0.237,0.162,00994,80,60
EP_CP_P1201_000000995,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,80_60,8,22,24,v1,v1,1037.75,0.145,0.118,00995,80,60
EP_CP_P1201_000000996,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,80_50,1,22,24,v1,v1,2992.25,0.647,0.342,00996,80,50
EP_CP_P1201_000000997,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,80_50,2,22,24,v1,v1,2078.5,0.36,0.237,00997,80,50
EP_CP_P1201_000000998,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,80_50,4,22,24,v1,v1,1258.0,0.193,0.144,00998,80,50
EP_CP_P1201_000000999,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,80_50,8,22,24,v1,v1,880.0,0.102,0.1,00999,80,50
EP_CP_P1201_000001000,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,80_40,1,22,24,v1,v1,2859.0,0.584,0.326,01000,80,40
EP_CP_P1201_000001001,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,80_40,2,22,24,v1,v1,1839.5,0.282,0.21,01001,80,40
EP_CP_P1201_000001002,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,80_40,4,22,24,v1,v1,1067.5,0.134,0.122,01002,80,40
EP_CP_P1201_000001003,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,80_40,8,22,24,v1,v1,707.25,0.057,0.081,01003,80,40
EP_CP_P1201_000001004,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,70_70,1,22,24,v1,v1,3153.0,0.664,0.36,01004,70,70
EP_CP_P1201_000001005,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,70_70,2,22,24,v1,v1,2397.25,0.454,0.274,01005,70,70
EP_CP_P1201_000001006,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,70_70,4,22,24,v1,v1,1557.75,0.279,0.178,01006,70,70
EP_CP_P1201_000001007,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,70_70,8,22,24,v1,v1,1165.75,0.186,0.133,01007,70,70
EP_CP_P1201_000001008,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,70_60,1,22,24,v1,v1,3070.75,0.663,0.351,01008,70,60
EP_CP_P1201_000001009,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,70_60,2,22,24,v1,v1,2240.25,0.412,0.256,01009,70,60
EP_CP_P1201_000001010,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,70_60,4,22,24,v1,v1,1411.75,0.235,0.161,01010,70,60
EP_CP_P1201_000001011,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,70_60,8,22,24,v1,v1,1035.25,0.144,0.118,01011,70,60
EP_CP_P1201_000001012,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,70_50,1,22,24,v1,v1,2979.75,0.64,0.34,01012,70,50
EP_CP_P1201_000001013,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,70_50,2,22,24,v1,v1,2060.25,0.357,0.235,01013,70,50
EP_CP_P1201_000001014,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,70_50,4,22,24,v1,v1,1251.0,0.192,0.143,01014,70,50
EP_CP_P1201_000001015,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,70_50,8,22,24,v1,v1,874.5,0.1,0.1,01015,70,50
EP_CP_P1201_000001016,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,70_40,1,22,24,v1,v1,2837.0,0.575,0.324,01016,70,40
EP_CP_P1201_000001017,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,70_40,2,22,24,v1,v1,1822.25,0.278,0.208,01017,70,40
EP_CP_P1201_000001018,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,70_40,4,22,24,v1,v1,1058.75,0.132,0.121,01018,70,40
EP_CP_P1201_000001019,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,70_40,8,22,24,v1,v1,700.75,0.056,0.08,01019,70,40
EP_CP_P1201_000001020,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,60_60,1,22,24,v1,v1,3058.0,0.659,0.349,01020,60,60
EP_CP_P1201_000001021,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,60_60,2,22,24,v1,v1,2225.75,0.408,0.254,01021,60,60
EP_CP_P1201_000001022,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,60_60,4,22,24,v1,v1,1402.5,0.233,0.16,01022,60,60
EP_CP_P1201_000001023,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,60_60,8,22,24,v1,v1,1028.75,0.143,0.117,01023,60,60
EP_CP_P1201_000001024,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,60_50,1,22,24,v1,v1,2959.75,0.634,0.338,01024,60,50
EP_CP_P1201_000001025,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,60_50,2,22,24,v1,v1,2040.0,0.352,0.233,01025,60,50
EP_CP_P1201_000001026,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,60_50,4,22,24,v1,v1,1245.25,0.19,0.142,01026,60,50
EP_CP_P1201_000001027,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,60_50,8,22,24,v1,v1,869.0,0.099,0.099,01027,60,50
EP_CP_P1201_000001028,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,60_40,1,22,24,v1,v1,2813.5,0.566,0.321,01028,60,40
EP_CP_P1201_000001029,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,60_40,2,22,24,v1,v1,1802.75,0.274,0.206,01029,60,40
EP_CP_P1201_000001030,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,60_40,4,22,24,v1,v1,1048.0,0.129,0.12,01030,60,40
EP_CP_P1201_000001031,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,60_40,8,22,24,v1,v1,695.5,0.055,0.079,01031,60,40
EP_CP_P1201_000001032,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,50_50,1,22,24,v1,v1,2945.0,0.627,0.336,01032,50,50
EP_CP_P1201_000001033,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,50_50,2,22,24,v1,v1,2023.0,0.347,0.231,01033,50,50
EP_CP_P1201_000001034,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,50_50,4,22,24,v1,v1,1237.25,0.188,0.141,01034,50,50
EP_CP_P1201_000001035,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,50_50,8,22,24,v1,v1,868.5,0.097,0.099,01035,50,50
EP_CP_P1201_000001036,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,50_40,1,22,24,v1,v1,2790.5,0.555,0.319,01036,50,40
EP_CP_P1201_000001037,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,50_40,2,22,24,v1,v1,1782.25,0.27,0.203,01037,50,40
EP_CP_P1201_000001038,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,50_40,4,22,24,v1,v1,1039.25,0.127,0.119,01038,50,40
EP_CP_P1201_000001039,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Ground_Floor,50_40,8,22,24,v1,v1,690.0,0.054,0.079,01039,50,40
EP_CP_P1201_000001040,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,90_90,1,22,24,v1,v1,3498.75,0.617,0.399,01040,90,90
EP_CP_P1201_000001041,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,90_90,2,22,24,v1,v1,3019.0,0.619,0.345,01041,90,90
EP_CP_P1201_000001042,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,90_90,4,22,24,v1,v1,2138.0,0.409,0.244,01042,90,90
EP_CP_P1201_000001043,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,90_90,8,22,24,v1,v1,1611.75,0.286,0.184,01043,90,90
EP_CP_P1201_000001044,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,90_80,1,22,24,v1,v1,3489.75,0.653,0.398,01044,90,80
EP_CP_P1201_000001045,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,90_80,2,22,24,v1,v1,2962.0,0.618,0.338,01045,90,80
EP_CP_P1201_000001046,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,90_80,4,22,24,v1,v1,2032.25,0.382,0.232,01046,90,80
EP_CP_P1201_000001047,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,90_80,8,22,24,v1,v1,1510.5,0.259,0.172,01047,90,80
EP_CP_P1201_000001048,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,90_70,1,22,24,v1,v1,3476.25,0.692,0.397,01048,90,70
EP_CP_P1201_000001049,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,90_70,2,22,24,v1,v1,2889.75,0.61,0.33,01049,90,70
EP_CP_P1201_000001050,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,90_70,4,22,24,v1,v1,1904.0,0.347,0.217,01050,90,70
EP_CP_P1201_000001051,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,90_70,8,22,24,v1,v1,1396.0,0.227,0.159,01051,90,70
EP_CP_P1201_000001052,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,90_60,1,22,24,v1,v1,3451.0,0.737,0.394,01052,90,60
EP_CP_P1201_000001053,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,90_60,2,22,24,v1,v1,2780.5,0.578,0.317,01053,90,60
EP_CP_P1201_000001054,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,90_60,4,22,24,v1,v1,1749.75,0.304,0.2,01054,90,60
EP_CP_P1201_000001055,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,90_60,8,22,24,v1,v1,1249.0,0.189,0.143,01055,90,60
EP_CP_P1201_000001056,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,90_50,1,22,24,v1,v1,3421.75,0.782,0.391,01056,90,50
EP_CP_P1201_000001057,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,90_50,2,22,24,v1,v1,2649.75,0.531,0.302,01057,90,50
EP_CP_P1201_000001058,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,90_50,4,22,24,v1,v1,1584.25,0.255,0.181,01058,90,50
EP_CP_P1201_000001059,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,90_50,8,22,24,v1,v1,1099.0,0.145,0.125,01059,90,50
EP_CP_P1201_000001060,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,90_40,1,22,24,v1,v1,3374.25,0.813,0.385,01060,90,40
EP_CP_P1201_000001061,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,90_40,2,22,24,v1,v1,2471.25,0.464,0.282,01061,90,40
EP_CP_P1201_000001062,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,90_40,4,22,24,v1,v1,1378.25,0.199,0.157,01062,90,40
EP_CP_P1201_000001063,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,90_40,8,22,24,v1,v1,895.5,0.092,0.102,01063,90,40
EP_CP_P1201_000001064,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,80_80,1,22,24,v1,v1,3487.25,0.656,0.398,01064,80,80
EP_CP_P1201_000001065,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,80_80,2,22,24,v1,v1,2952.0,0.616,0.337,01065,80,80
EP_CP_P1201_000001066,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,80_80,4,22,24,v1,v1,2019.75,0.379,0.231,01066,80,80
EP_CP_P1201_000001067,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,80_80,8,22,24,v1,v1,1505.0,0.258,0.172,01067,80,80
EP_CP_P1201_000001068,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,80_70,1,22,24,v1,v1,3472.0,0.695,0.396,01068,80,70
EP_CP_P1201_000001069,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,80_70,2,22,24,v1,v1,2876.25,0.606,0.328,01069,80,70
EP_CP_P1201_000001070,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,80_70,4,22,24,v1,v1,1893.5,0.345,0.216,01070,80,70
EP_CP_P1201_000001071,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,80_70,8,22,24,v1,v1,1383.5,0.227,0.158,01071,80,70
EP_CP_P1201_000001072,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,80_60,1,22,24,v1,v1,3444.5,0.74,0.393,01072,80,60
EP_CP_P1201_000001073,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,80_60,2,22,24,v1,v1,2765.5,0.572,0.316,01073,80,60
EP_CP_P1201_000001074,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,80_60,4,22,24,v1,v1,1738.25,0.302,0.198,01074,80,60
EP_CP_P1201_000001075,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,80_60,8,22,24,v1,v1,1240.5,0.187,0.142,01075,80,60
EP_CP_P1201_000001076,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,80_50,1,22,24,v1,v1,3416.25,0.783,0.39,01076,80,50
EP_CP_P1201_000001077,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,80_50,2,22,24,v1,v1,2634.0,0.525,0.301,01077,80,50
EP_CP_P1201_000001078,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,80_50,4,22,24,v1,v1,1574.75,0.253,0.18,01078,80,50
EP_CP_P1201_000001079,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,80_50,8,22,24,v1,v1,1094.25,0.143,0.125,01079,80,50
EP_CP_P1201_000001080,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,80_40,1,22,24,v1,v1,3363.25,0.813,0.384,01080,80,40
EP_CP_P1201_000001081,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,80_40,2,22,24,v1,v1,2450.75,0.457,0.28,01081,80,40
EP_CP_P1201_000001082,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,80_40,4,22,24,v1,v1,1367.0,0.197,0.156,01082,80,40
EP_CP_P1201_000001083,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,80_40,8,22,24,v1,v1,889.0,0.091,0.101,01083,80,40
EP_CP_P1201_000001084,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,70_70,1,22,24,v1,v1,3465.0,0.698,0.396,01084,70,70
EP_CP_P1201_000001085,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,70_70,2,22,24,v1,v1,2861.5,0.601,0.327,01085,70,70
EP_CP_P1201_000001086,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,70_70,4,22,24,v1,v1,1884.5,0.342,0.215,01086,70,70
EP_CP_P1201_000001087,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,70_70,8,22,24,v1,v1,1381.75,0.226,0.158,01087,70,70
EP_CP_P1201_000001088,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,70_60,1,22,24,v1,v1,3439.25,0.743,0.393,01088,70,60
EP_CP_P1201_000001089,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,70_60,2,22,24,v1,v1,2750.75,0.566,0.314,01089,70,60
EP_CP_P1201_000001090,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,70_60,4,22,24,v1,v1,1727.25,0.299,0.197,01090,70,60
EP_CP_P1201_000001091,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,70_60,8,22,24,v1,v1,1236.75,0.186,0.141,01091,70,60
EP_CP_P1201_000001092,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,70_50,1,22,24,v1,v1,3407.5,0.785,0.389,01092,70,50
EP_CP_P1201_000001093,CP_P1201,GTW_DSY1,1B2P,180.0,2.5,Mid_Floor,70_50,2,22,24,v1,v1,2616.5,0.519,0.299,01093,70,50
